"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","1999",79,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2000",73.6,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2001",83,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2002",78,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2003",68,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2004",85,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2005",90,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2006",90,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2007",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2008",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2010",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2011",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2012",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2013",98,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2014",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2015",97,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2016",98,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2017",96,
"TUR","CHILDVACCIN","DTP","PC_CHILD","A","2018",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",27,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",52,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",64,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",30,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",34,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",50,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",59,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",67,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",67,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",73,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",74,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",72,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",76,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",65,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",85,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",76,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",79,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",80,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",76,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",84,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",82,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",75,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",81,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",91,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",96,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",96,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",94,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",97,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",98,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",96,
"TUR","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",96,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1980",41,"E"
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1981",44,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1982",49,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1983",57,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1984",60,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1985",65,"E"
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1986",67,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1987",70,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1988",73,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1989",78,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1990",85,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1991",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1992",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1993",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1994",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1995",93,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1996",96,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1997",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1998",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","1999",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2000",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2001",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2002",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2003",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2004",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2005",91,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2006",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2007",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2008",92,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2009",93,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2010",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2011",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2012",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2013",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2015",95,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2016",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2017",94,
"GBR","CHILDVACCIN","DTP","PC_CHILD","A","2018",94,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",53,"E"
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",52,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",55,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",58,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",62,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",68,"E"
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",71,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",76,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",76,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",84,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",89,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",90,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",91,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",87,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",88,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",88,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",85,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",85,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",82,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",81,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",82,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",85,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",86,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",86,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",86,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",89,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",90,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",93,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",93,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",93,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",92,
"GBR","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",92,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1980",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1981",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1982",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1983",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1984",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1985",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1986",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1987",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1988",97,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1989",94,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1990",90,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1991",86,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1992",83,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1993",88,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1994",94,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1995",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1996",95,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1997",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1998",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","1999",96,
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2000",94,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2001",94,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2002",94,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2003",96,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2004",96,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2005",96,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2006",96,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2007",96,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2008",96,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2009",95,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2010",95,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2011",96,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2012",94,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2013",94,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2015",95,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2016",95,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2017",95,"E"
"USA","CHILDVACCIN","DTP","PC_CHILD","A","2018",94,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",86,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",98,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",98,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",97,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",82,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",98,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",94,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",90,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",82,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",83,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",84,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",89,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",88,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",91,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",92,
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",91,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",91,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",91,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",93,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",93,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",90,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",91,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",92,"E"
"USA","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",92,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1980",37,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1981",47,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1982",56,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1983",60,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1984",68,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1985",66,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1986",58,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1987",58,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1988",58,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1989",56,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1990",66,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1991",78,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1992",71,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1993",75,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1994",74,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1995",81,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1996",77,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1997",79,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1998",93,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","1999",94,
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2000",98,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2001",98,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2002",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2003",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2004",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2005",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2006",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2007",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2008",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2012",95,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2013",97,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2014",93,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2015",96,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2016",89,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2017",89,"E"
"BRA","CHILDVACCIN","DTP","PC_CHILD","A","2018",83,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",57,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",73,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",66,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",68,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",73,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",67,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",67,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",64,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",62,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",60,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",78,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",85,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",91,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",85,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",77,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",87,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",80,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",95,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",99,
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",96,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",97,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",97,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",98,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",99,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",96,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",95,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",91,"E"
"BRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",84,"E"
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1980",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1981",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1982",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1983",89,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1984",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1985",99,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1986",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1987",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1988",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1989",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1990",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1991",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1992",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1993",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1994",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1995",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1996",91,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1997",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1998",90,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","1999",95,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2000",91,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2001",97,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2002",97,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2003",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2004",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2005",91.4,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2006",94,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2007",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2008",97,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2009",92.3,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2010",92.4,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2011",93.7,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2012",89.9,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2013",89.6,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2014",94.7,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2015",96,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2016",94.8,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2017",93,
"CHL","CHILDVACCIN","DTP","PC_CHILD","A","2018",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",91,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",99,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",89,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",98,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",90,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",91,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",91,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",90,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",90,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",93,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1983",58,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1984",63,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1985",78,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1986",78,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1987",62,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1988",75,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1989",95,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1990",97,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1991",95,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1992",94,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1993",95,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1994",93,
